form	lemma	POS	morph
མེ་ལོང་	མེ་ལོང་	NOUN
མི་རིགས་པ་	མི་རིགས་པ་	NOUN
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་	བླངས་	VERB
ནང་	ནང་	NOUN
འགལ་	འགལ་	VERB
སྟོན་པ་	སྟོན་པ་	NOUN
འི་	གི་	PART
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
གྱིས་	གིས་	PART
འགོག་པ་	འགོག་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་	ནུས་	VERB
ན་	ལ་	PART
།		PUNCT
རང་རྒྱུད་	རང་རྒྱུད་	NOUN
ཀྱི་	གི་	PART
དཔེ་	དཔེ་	NOUN
རྟགས་	རྟགས་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ས་	གིས་	PART
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
ནུས་པ་	ནུས་པ་	VERB
ར་	ལ་	PART
ཚུད་	ཚུད་	VERB
དོ་	གོ་	PART
། །		PUNCT
རང་རྒྱུད་	རང་རྒྱུད་	NOUN
མི་རིགས་པ་	མི་རིགས་པ་	NOUN
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
མེད་	མེད་	VERB
ཕྱི་	ཕྱི་	OTHER
ང་	ང་	PRON
ལ་	ལ་	PART
ཀླན་ཀ་	ཀླན་ཀ་	NOUN
མེད་	མེད་	VERB
། །		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
ཤེས་བྱེད་	ཤེས་བྱེད་	NOUN
དང་	དང་	NO_POS
བཅའ་	བཅའ་	VERB
ཏེ་	སྟེ་	PART
བསྒྲུབས་	བསྒྲུབས་	VERB
།		PUNCT
རང་རྒྱུད་	རང་རྒྱུད་	NOUN
ཀྱི་	གི་	PART
དམ་བཅའ་	དམ་བཅའ་	NOUN
དང་	དང་	NO_POS
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
མི་	མི་	PART
འཐད་པ་	འཐད་པ་	VERB
ས་	གིས་	PART
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
གཞན་	གཞན་	DET
གྱིས་	གིས་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
བསལ་	བསལ་	VERB
ཡང་	ཀྱང་	PART
མི་	མི་	PART
དགོས་	དགོས་	VERB
སོ་	གོ་	PART
ཞེ་	ཅེས་	PART
སྟོན་པ་	སྟོན་པ་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
གང་	གང་	NO_POS
གི་	གི་	PART
ཚེ་	ཚེ་	NOUN
དེ་ལྟ་	དེ་ལྟ་	NO_POS
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལན་	ལན་	NOUN
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལ་	ལ་	PART
གཉིས་	གཉིས་	NUM
།		PUNCT
དོགས་པ་	དོགས་པ་	VERB
དགོད་པ་	དགོད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
ལན་	ལན་	NOUN
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནི་	ནི་	NO_POS
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
ཡང་	ཀྱང་	PART
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
རྣམས་	རྣམས་	DET
ཀྱི་	གི་	PART
ལྟ་	ལྟ་	OTHER
ན་	ལ་	PART
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
དེ་ཉིད་	དེ་ཉིད་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
སྙམ་	སྙམ་	VERB
ན་	ལ་	PART
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
གལ་ཏེ་	གལ་ཏེ་	NO_POS
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མི་	མི་	PART
འདོད་	འདོད་	VERB
ན་	ན་	ADP
འང་	ཀྱང་	PART
༑		PUNCT
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
རང་ཉིད་	རང་ཉིད་	OTHER
ལ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
དཔེ་	དཔེ་	NOUN
རྟགས་	རྟགས་	NOUN
ཀྱི་	གི་	PART
སྒོ་	སྒོ་	NOUN
ན་	ནས་	PART
འགོག་	འགོག་	NO_POS
དགོས་པ་	དགོས་པ་	VERB
ས་	གིས་	PART
༑		PUNCT
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
རང་	རང་	PRON
ལ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
འི་	གི་	PART
རྟགས་	རྟགས་	NOUN
དང་	དང་	NO_POS
དཔེ་	དཔེ་	NOUN
མ་	མ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
། །		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
གཞན་	གཞན་	DET
གྱིས་	གིས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
འི་	གི་	PART
ཉེས་པ་	ཉེས་པ་	VERB
མ་	མ་	PART
བསལ་བ་	བསལ་བ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
སྔ་	སྔ་	NOUN
བཤད་པ་	བཤད་པ་	VERB
འི་	གི་	PART
ཉེས་པ་	ཉེས་པ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
དུ་	ལ་	PART
འགྱུར་	འགྱུར་	VERB
རོ་	རོ་	NOUN
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
རང་	རང་	PRON
གྲག་	གྲག་	VERB
ཀྱི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དང་	དང་	NO_POS
།		PUNCT
གཞན་	གཞན་	DET
གྲག་	གྲག་	VERB
ཀྱི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དོན་	དོན་	NOUN
གཅིག་	གཅིག་	NUM
སྟེ་	སྟེ་	PART
།		PUNCT
སྔ་རྒོལ་	སྔ་རྒོལ་	NO_POS
ལ་	ལ་	PART
ལྟོ་	ལྟོ་	VERB
ན་	ནས་	PART
གཞན་	གཞན་	DET
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
ལ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
ས་	གིས་	PART
གཞན་	གཞན་	DET
གྲག་	གྲག་	VERB
དང་	དང་	NO_POS
།		PUNCT
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
རང་ཉིད་	རང་ཉིད་	OTHER
ལ་	ལ་	PART
གྲགས་པ་	གྲགས་པ་	VERB
ས་	གིས་	PART
རང་	རང་	PRON
གྲག་	གྲག་	VERB
ཞེས་་	ཞེས་པ་	PART
ཙམ་	ཙམ་	DET
དུ་	ལ་	PART
ཟད་	ཟད་	VERB
དོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ལ་	ལ་	PART
གཉིས་	གཉིས་	NUM
།		PUNCT
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
ཐམས་ཅད་	ཐམས་ཅད་	DET
ལ་	ལ་	PART
གཞན་	གཞན་	DET
གྲག་	གྲག་	VERB
བརྗོད་	བརྗོད་	VERB
དགོས་པ་	དགོས་པ་	VERB
འི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
འགའ་ཞིག་	འགའ་ཞིག་	OTHER
ལ་	ལ་	PART
བརྗོད་	བརྗོད་	VERB
དགོས་	དགོས་	VERB
ན་	ན་	ADP
འང་	ཀྱང་	PART
མ་	མ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
ཡང་	ཀྱང་	PART
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དང་པོ་	དང་པོ་	ADJ
ནིབཤད་པ་	ནིབཤད་པ་	NON_WORD
ར་	ལ་	PART
བྱ་	བྱ་	VERB
སྟེ་	སྟེ་	PART
།		PUNCT
དེ་	སྟེ་	PART
ནི་	ནི་	NO_POS
དེ་ལྟ་	དེ་ལྟ་	NO_POS
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཅིའི་ཕྱིར་	ཅིའི་ཕྱིར་	NO_POS
ཞེ་ན་	ཅེ་ན་	PART
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
ས་	གིས་	PART
གནོད་པ་	གནོད་པ་	VERB
བརྗོད་པ་	བརྗོད་པ་	VERB
ལ་	ལ་	PART
དགོས་པ་	དགོས་པ་	VERB
ཅི་ཞིག་	ཅི་ཞིག་	NO_POS
ཡོད་	ཡོད་	VERB
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
གྲངས་	གྲངས་	NOUN
ཅན་པ་	ཅན་པ་	PART
ས་	གིས་	PART
བདག་	བདག་	PRON
སྐྱེ་	སྐྱེ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
སྒྲུབ་བྱེད་	སྒྲུབ་བྱེད་	NOUN
རྣམས་	རྣམས་	DET
ནི་	ནི་	NO_POS
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
ལ་མ་	ལ་མ་	NO_POS
གྲུབ་པ་	གྲུབ་པ་	VERB
ས་	གིས་	PART
།		PUNCT
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
ཉིད་	ཉིད་	DET
ཀྱིས་	གིས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
ཏུ་	ལ་	PART
ཟད་	ཟད་	VERB
ཀྱི་	གི་	PART
།		PUNCT
རིགས་པ་	རིགས་པ་	VERB
དང་	དང་	NO_POS
བྲལ་བ་	བྲལ་བ་	VERB
འི་	གི་	PART
ཕྱཽགས་		NON_WORD
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
ས་	གིས་	PART
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
སླུ་བ་	སླུ་བ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
ཙམ་	ཙམ་	DET
ཡིན་	ཡིན་	NO_POS
གྱི་	གི་	PART
།		PUNCT
གཞན་	གཞན་	DET
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
ལ་ཚད་	ལ་ཚད་	NO_POS
མ་	མ་	PART
འི་	གི་	PART
ངེས་པ་	ངེས་པ་	VERB
སྐྱེད་པ་	སྐྱེད་པ་	VERB
ར་	ལ་	PART
མི་	མི་	PART
ནུས་	ནུས་	VERB
སོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
བདག་	བདག་	PRON
སྐྱེ་	སྐྱེ་	NOUN
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
སྒྲུབ་བྱེད་	སྒྲུབ་བྱེད་	NOUN
ལ་	ལ་	PART
བསྒྲུབ་བྱ་	བསྒྲུབ་བྱ་	VERB
སྒྲུབ་པ་	སྒྲུབ་པ་	VERB
འི་	གི་	PART
ནུས་པ་	ནུས་པ་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འདི་ཉིད་	འདི་ཉིད་	OTHER
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
འདི་	འདི་	DET
འི་	གི་	PART
སུན་	སུན་	NO_POS
འབྱིན་	འབྱིན་	VERB
ཆེ་	ཆེ་	VERB
གསལ་པོ་	གསལ་པོ་	ADJ
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་	དེ་	DET
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
ཡང་	ཀྱང་	PART
བདག་	བདག་	PRON
སྐྱེ་	སྐྱེ་	NOUN
འདོད་པ་	འདོད་པ་	VERB
འི་	གི་	PART
རྒོལ་བ་	རྒོལ་བ་	VERB
ས་	གིས་	PART
རང་ཉིད་	རང་ཉིད་	OTHER
ཀྱིས་	གིས་	PART
ངེས་པ་	ངེས་པ་	VERB
བཞིན་	བཞིན་	NOUN
དུ་	ལ་	PART
རང་	རང་	PRON
གིས་	གིས་	PART
ཁོང་	ཁོང་	PRON
དུ་	ལ་	PART
ཆུད་པ་	ཆུད་པ་	VERB
འི་	གི་	PART
འཐད་པ་	འཐད་པ་	VERB
དེ་ཉིད་	དེ་ཉིད་	NOUN
གཞན་	གཞན་	DET
ཕྱིར་རྒོལ་	ཕྱིར་རྒོལ་	NO_POS
དག་	དག་	DET
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
བསྙད་པ་	བསྙད་པ་	VERB
ར་	ལ་	PART
བྱ་	བྱ་	VERB
དགོས་	དགོས་	VERB
སོ་	གོ་	PART
"།

།"		PUNCT
དེས་ན་	དེས་ན་	NO_POS
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
རང་	རང་	PRON
གིས་	གིས་	PART
ཁ་	ཁ་	PRON
ས་	གིས་	PART
བླངས་པ་	བླངས་པ་	VERB
འི་	གི་	PART
བདག་	བདག་	PRON
སྐྱེ་	སྐྱེ་	NOUN
འི་	གི་	PART
སྒྲུབ་བྱེད་	སྒྲུབ་བྱེད་	NOUN
ནི་	ནི་	NO_POS
།		PUNCT
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
ཁོ་ན་	ཁོ་ན་	DET
ས་	གིས་	PART
བཀོད་པ་	བཀོད་པ་	VERB
ར་	ལ་	PART
		
		
བ་	པ་	PART
		
བྱ་	བྱ་	VERB
དགོས་པ་	དགོས་པ་	VERB
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
རྩོད་པ་	རྩོད་པ་	VERB
བྱེད་པ་	བྱེད་པ་	VERB
ཀུན་	ཀུན་	DET
གྱི་	གི་	PART
ལུགས་	ལུགས་	NOUN
ཡིན་	ཡིན་	NO_POS
ན་	ལ་	PART
།		PUNCT
བདག་	བདག་	PRON
སྐྱེ་	སྐྱེ་	NOUN
འི་	གི་	PART
སྒྲུབ་བྱེད་	སྒྲུབ་བྱེད་	NOUN
འདི་	འདི་	DET
ནི་	ནི་	NO_POS
གཞན་	གཞན་	DET
དབུ་མ་པ་	དབུ་མ་པ་	NOUN
ལ་	ལ་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཀྱང་	ཀྱང་	PART
མ་	མ་	PART
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
ཞེས་་	ཞེས་པ་	PART
འོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
ཡང་	ཀྱང་	PART
རང་	རང་	PRON
གི་	གི་	PART
རྗེས་སུ་	རྗེས་སུ་	OTHER
དཔག་པ་	དཔག་པ་	VERB
ས་	གིས་	PART
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
ན་	ནས་	PART
།		PUNCT
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དང་	དང་	NO_POS
དཔེ་	དཔེ་	NOUN
མ་	མ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
དང་	དང་	NO_POS
།		PUNCT
ཞེ་	ཅེས་	PART
ཅི་སྟེ་	ཅི་སྟེ་	NO_POS
བརྗོད་པ་	བརྗོད་པ་	VERB
ར་	ལ་	PART
བྱེད་	བྱེད་	VERB
།		PUNCT
ཅེས་པ་	ཅེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
རང་	རང་	PRON
གི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
དུ་ཡོད་པ་	དུ་ཡོད་པ་	NO_POS
དག་	དག་	DET
ལ་	ལ་	PART
ཡང་	ཀྱང་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
དགོས་པ་	དགོས་པ་	VERB
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
ངག་	ངག་	NOUN
འདི་	འདི་	DET
ས་	གིས་	PART
ཆོ་	ཆོ་	NOUN
མཐུན་པ་	མཐུན་པ་	VERB
འི་	གི་	PART
དཔེ་	དཔེ་	NOUN
གཞན་	གཞན་	DET
གྲངས་	གྲངས་	NOUN
ཅན་	ཅན་	PART
ལ་	ལ་	PART
རབ་ཏུ་	རབ་ཏུ་	NO_POS
གྲགས་པ་	གྲགས་པ་	VERB
ཉེ་བ་		
བཟུང་བ་	བཟུང་བ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
དེ་ཡང་	དེ་ཡང་	ADV
མིག་	མིག་	NOUN
སོགས་	སོགས་	DET
ནང་	ནང་	NOUN
གི་	གི་	PART
སྐྱེ་མཆེད་	སྐྱེ་མཆེད་	NOUN
རྣམས་	རྣམས་	DET
ཆོས་ཅན་	ཆོས་ཅན་	NOUN
།		PUNCT
བདག་	བདག་	PRON
ལ་	ལ་	ADP
ས་	གིས་	PART
སྐྱེ་བ་	སྐྱེ་བ་	VERB
མེད་	མེད་	VERB
དེ་	སྟེ་	PART
།		PUNCT
ཡོད་པ་	ཡོད་པ་	VERB
འི་	གི་	PART
ཕྱི་	ཕྱི་	OTHER
།		PUNCT
དཔེར་ན་	དཔེར་ན་	NO_POS
མངོན་གསལ་	མངོན་གསལ་	ADJ
གྱི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
བཞིན་	བཞིན་	NOUN
ནོ་	གོ་	PART
། །		PUNCT
ཞེ་	ཅེས་	PART
གཞན་	གཞན་	DET
གྲག་	གྲག་	VERB
ཀྱི་	གི་	PART
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
འདི་	འདི་	DET
།		PUNCT
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསྐྱངས་	བསྐྱངས་	NO_POS
ཀྱི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
དེས་ན་	དེས་ན་	NO_POS
ཞེ་	ཅེས་	PART
བྱ་བ་	བྱ་བ་	VERB
འདི་	འདི་	DET
ས་	གིས་	PART
ནི་	ནི་	NO_POS
བསྒྲུབ་པ་	བསྒྲུབ་པ་	VERB
ར་	ལ་	PART
བྱ་བ་	བྱ་བ་	VERB
འི་	གི་	PART
ཆཽས་		NON_WORD
འཛིན་པ་	འཛིན་པ་	VERB
ཡིན་	ཡིན་	NO_POS
ནོ་	གོ་	PART
། །		PUNCT
ཞེས་་	ཞེས་པ་	PART
ཡན་ཆད་	ཡན་ཆད་	ADV
ཀྱིས་	གིས་	PART
སློབ་དཔོན་	སློབ་དཔོན་	NOUN
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསྐྱངས་	བསྐྱངས་	NO_POS
ཀྱི་	གི་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
འི་	གི་	PART
དགོངས་པ་	དགོངས་པ་	VERB
བཤད་པ་	བཤད་པ་	VERB
འོ་	གོ་	PART
། །		PUNCT
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
ངག་	ངག་	NOUN
བསྡུ་བ་	བསྡུ་བ་	VERB
ནི་	ནི་	NO_POS
།		PUNCT
དེ་	སྟེ་	PART
ལ་	ལ་	PART
ཇི་ལྟ་		
སྒྲ་	སྒྲ་	NOUN
མི་རྟག་	མི་རྟག་	OTHER
སྟེ་	སྟེ་	PART
།		PUNCT
ཞེ་	ཅེས་	PART
སོགས་	སོགས་	DET
སོ་	གོ་	PART
། །		PUNCT
དེ་ལྟ་	དེ་ལྟ་	NO_POS
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
ཉེ་བ་		
སྦྱར་བ་	སྦྱར་བ་	VERB
ས་	གིས་	PART
ཞེ་	ཅེས་	PART
སོགས་	སོགས་	DET
ཀྱིས་	གིས་	PART
ནི་	ནི་	NO_POS
དོན་བསྡུས་	དོན་བསྡུས་	NOUN
ན་	ནས་	PART
བསྟན་	བསྟན་	VERB
ནོ་	གོ་	PART
། །		PUNCT
གཉིས་པ་	གཉིས་པ་	NUM
ནི་	ནི་	NO_POS
།		PUNCT
གཏན་ཚིགས་	གཏན་ཚིགས་	NOUN
དང་	དང་	NO_POS
དཔེ་	དཔེ་	NOUN
མ་	མ་	PART
བརྗོད་པ་	བརྗོད་པ་	VERB
མ་ཡིན་པ་	མ་ཡིན་པ་	OTHER
འབའ་ཞིག་	འབའ་ཞིག་	NO_POS
ཏུ་	ལ་	PART
མ་ཟད་	མ་ཟད་	NO_POS
ཀྱི་	གི་	PART
།		PUNCT
འདི་	འདི་	DET
ར་	ལ་	PART
མ་	མ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
ཅུང་ཟད་	ཅུང་ཟད་	ADV
ཀྱང་	ཀྱང་	PART
མི་	མི་	PART
སྲིད་	སྲིད་	NOUN
དོ་	གོ་	PART
ཞེས་་	ཞེས་པ་	PART
འི་	གི་	PART
བ་	བ་	NOUN
དག་	དག་	DET
གོ་	གོ་	PART
།		PUNCT
དེ་དག་	དེ་དག་	OTHER
གི་	གི་	PART
དོན་	དོན་	NOUN
ནི་	ནི་	NO_POS
མངོན་གསལ་	མངོན་གསལ་	ADJ
གྱི་	གི་	PART
བུམ་པ་	བུམ་པ་	NOUN
དཔེ་	དཔེ་	NOUN
དང་	དང་	NO_POS
།		PUNCT
རྒྱུ་	རྒྱུ་	NOUN
ནུས་པ་	ནུས་པ་	VERB
འི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
དུ་ཡོད་པ་	དུ་ཡོད་པ་	NO_POS
དགག་བྱ་	དགག་བྱ་	VERB
ཡིན་པ་	ཡིན་པ་	AUX
ས་	གིས་	PART
གཞན་	གཞན་	DET
གྱིས་	གིས་	PART
སྨྲས་པ་	སྨྲས་པ་	VERB
འི་	གི་	PART
ཉེས་པ་	ཉེས་པ་	VERB
མ་	མ་	PART
བསལ་བ་	བསལ་བ་	VERB
འི་	གི་	PART
སྐྱོན་	སྐྱོན་	NOUN
ཡང་	ཀྱང་	PART
མེད་པ་	མེད་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
གྲངས་	གྲངས་	NOUN
ཅན་པ་	ཅན་པ་	PART
འི་	གི་	PART
ངོ་	ངོ་	PART
ར་	ལ་	PART
བུམ་པ་	བུམ་པ་	NOUN
ལ་སོགས་པ་	ལ་སོགས་པ་	NO_POS
ས་	གིས་	PART
མ་ངེས་པ་	མ་ངེས་པ་	NO_POS
འི་	གི་	PART
སྐྱོན་མེད་པ་	སྐྱོན་མེད་པ་	ADJ
དང་	དང་	NO_POS
།		PUNCT
ཡང་ན་	ཡང་ན་	NO_POS
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
ཚུལ་	ཚུལ་	NOUN
གཞན་	གཞན་	DET
བསྟན་པ་	བསྟན་པ་	VERB
དང་	དང་	NO_POS
།		PUNCT
སངས་རྒྱས་	སངས་རྒྱས་	NOUN
བསྐྱངས་	བསྐྱངས་	NO_POS
ཀྱི་	གི་	PART
འགྲེལ་པ་	འགྲེལ་པ་	NOUN
འི་	གི་	PART
ཚིག་	ཚིག་	NOUN
ལ་	ལ་	PART
སྦྱོར་བ་	སྦྱོར་བ་	VERB
འི་	གི་	PART
དོན་	དོན་	NOUN
གྱི་	གི་	PART
བདག་ཉིད་	བདག་ཉིད་	NOUN
འདི་	འདི་	DET
ལྟ་བུ་	ལྟ་བུ་	NOUN
འབྱིན་པ་	འབྱིན་པ་	VERB
ར་	ལ་	PART
བྱེད་པ་	བྱེད་པ་	VERB
རྣམས་	རྣམས་	DET
སོ་	གོ་	PART
"།

།"		PUNCT
གསུམ་པ་	གསུམ་པ་	NUM
ལ་	ལ་	PART
གསུམ་	གསུམ་	NUM
།		PUNCT
ཐལ་བ་	ཐལ་བ་	NOUN
འི་	གི་	PART
ལྡོག་	ལྡོག་	VERB
དོན་	དོན་	NOUN
ཁ་	ཁ་	PRON
ས་	གིས་	PART
མི་	མི་	PART
ལེན་པ་	ལེན་པ་	VERB
འི་	གི་	PART
རྒྱུ་མཚན་	རྒྱུ་མཚན་	NOUN
།		PUNCT
ལྡོག་	ལྡོག་	VERB
དོན་	དོན་	NOUN
ཁས་ལེན་	ཁས་ལེན་	NOUN
འདོད་	འདོད་	VERB
མེད་པ་	མེད་པ་	VERB
ར་	ལ་	PART
བསྟན་པ་	བསྟན་པ་	VERB
།		PUNCT
ལྡོག་	ལྡོག་	VERB
དོན་	དོན་	NOUN
ཁ་	ཁ་	PRON
ས་	གིས་	PART
མི་	མི་	PART
ལེན་	ལེན་	VERB
ཀྱང་	ཀྱང་	PART
ཐལ་འགྱུར་	ཐལ་འགྱུར་	OTHER
བརྗོད་པ་	བརྗོད་པ་	VERB
